,Source,Expected,Predicted
2014,"Having finished his second cup of tea and cream and his bread and butter, he rose and went into his study.","Dopo aver preso il suo secondo bicchiere di tè con panna e pane, Aleksej Aleksandrovic si alzò e si diresse nello studio.","Dopo aver guardato il tè e il tè , il pane e il pane , si alzò per andare ."
2015,"The Princess asked to be excused for not coming to say good-bye; she was not well, but asked Anna to come and see her between half-past six and nine.","La principessa Betsy pregava di scusarla se non era venuta a salutare; non stava bene, e pregava Anna di andare da lei fra le sei e mezzo e le nove.","La principessa domandò che non si sarebbe dovuto dire bene , ma non era molto bene ; ma Anna domandò a casa e a casa di sei ore e tre ."
2016,"""But he is in a better place,"" continued Hannah: ""we shouldn't wish him here again. And then, nobody need to have a quieter death nor he had.""","— Ma è in un luogo migliore ora, — continuò Anna, — noi non dovremmo desiderare che fosse qui; eppoi è impossibile fare una morte più tranquilla della sua.","— Ma è meglio , — continuò Anna . — Non ci di nuovo . — E poi non c ' è nulla di più che non c ' era nulla ."
2017,"""Very, sir: you always were, you know.""","— Sì, e lo siete stato sempre, lo sapete.","— Sì , signore , vi siete sempre sempre ."
2018,I could not sleep...,Non potevo dormire...,Non potevo dormire ...
2019,"Be seated somewhere; and until you can speak pleasantly, remain silent.""",Sedetevi in qualche posto e state buona fino a quando non saprete parlare ragionevolmente.,"Andate in piedi , e se tu potete parlare con piacere , si può parlare ."
2020,"""My spirit,"" I answered mentally, ""is willing to do what is right; and my flesh, I hope, is strong enough to accomplish the will of Heaven, when once that will is distinctly known to me.","— Il mio spirito, — dissi, — vuol fare il bene, e spero che la mia carne sia abbastanza forte per compiere la volontà del cielo, quando quella volontà mi apparirà chiara.","— la mia volontà , — risposi , — è che cosa sia il vostro spirito , e la mia vita è un ' altra , quando la mia storia è stata troppo forte quando mi ha ."
2021,"He used to feel that without it life would be too dismal, and now he needed it in order that his life should not be too monotonously bright.","Prima sentiva che, senza quest’attività, la sua vita sarebbe stata troppo buia. Ora, invece, queste occupazioni gli erano indispensabili perché la vita non fosse troppo uniformemente luminosa.","Egli si sentiva che non fosse la vita , e ora si sarebbe stata fatta , e ora doveva essere in quella vita , non sarebbe stata troppo ."
2022,"'It is quite short. It describes the way to acquire faith and the joy, higher than anything else on earth, with which it fills the soul.","Qui è descritta la via attraverso la quale si acquista la fede, e la felicità, al di sopra di ogni cosa terrestre, che allora riempie l’anima.","— È molto bello , il signor Rochester è il vostro nome e la felicità , più che tutto il più alto , di cui si è più alto , con la terra ."
2023,No wonder that letters addressed to people here had never received an answer: as well despatch epistles to a vault in a church aisle.,Non mi meravigliai più che le mie lettere non avessero ottenuto risposta; era lo stesso che gettarle in una tomba.,"Non si può che a quel giorno non aveva mai detto : la risposta che un ' altra risposta , come un ' ora di chiesa ."
2024,"As for the way which I proposed to myself to go in and out (for I left no avenue), it was by setting two ladders, one to a part of the rock which was low, and then broke in, and left room to place another ladder upon that; so when the two ladders were taken down no man living could come down to me without doing himself mischief; and if they had come down, they were still on the outside of my outer wall.","Quanto al modo di entrarvi ed uscirne, perchè non vi avea lasciato veruna porta, me lo procurai mediante due scale a mano. Con la più corta di esse io saliva il monte da una parte men alta; colà io collocava la scala più lunga che mi menasse nell’interno in guisa che quando l’una e l’altra erano tirate dentro, uomo vivente non poteva scalare la palizzata senza farsi del male, e quand’anche l’avesse scalata, gli rimaneva sempre da scalar l’altra più interna per giungere sino a me.","Quanto a la mia mente a la mia mente , perchè non mi a lungo , perchè non era stata da un paio di volte di braccia di , e poi a un tratto di cui si era in casa , quando si a , quando non si poteva , se non fosse stato di , non a casa , se non fosse stato di , se non fosse stato di nuovo a casa di , se non a casa ."
2025,"So the boy launched it, and they took off their coats and prepared to take their seats.","Così il ragazzo la varò, ed essi si cavarono le giacche e si prepararono a prendere il loro posto.","Così il ragazzo , che la loro testa , si a sedere e si mise a i cavalli ."
2026,"We had not, however, rid here so long but we should have tided it up the river, but that the wind blew too fresh, and after we had lain four or five days, blew very hard.","Pure non v’era una necessità che ancorassimo ivi sì lungo tempo, ed avremmo potuto entrarvi facendo fronte alla marea se fosse stato meno forte il vento, che dopo essere noi rimasti lì quattro o cinque giorni divenne poscia gagliardo oltre ogni dire.","Non avevamo nulla da che ci fosse qui , ma ci ci si , ma che il vento ci si fosse , il vento che avevamo , e che avevamo già già già già già tempo di , dopo aver fatto tre giorni ."
2027,"It seems she said something insulting out loud, and then went out.'",Dicono che abbia detto qualcosa di offensivo e che sia uscita.,"È un po ’ di straordinario che ha fatto qualcosa , e poi ci si avvicinò ."
2028,I did wrong: I would have sullied my innocent flower--breathed guilt on its purity: the Omnipotent snatched it from me.,"""Grazie a lui, non vi ho fatto male. Volevo macchiare un fiore innocente, contaminarne la purezza.",""" Non ho nulla , che ho fatto l ' amore di una compagna , la mia volontà , la sua volontà mi ."
2029,"Scenery is not in my line, and I don't smoke.",Il panorama non è il mio genere.,"Non è il mio , e io non voglio in piedi ."
2030,"Happy at Moor House I was, and hard I worked; and so did Hannah: she was charmed to see how jovial I could be amidst the bustle of a house turned topsy-turvy--how I could brush, and dust, and clean, and cook.","Infatti fui felice a Moor-House. Anna ed io faticammo molto, ma l'allegria non mi faceva difetto.","Il cavallo di cena era e mi accorsi che era stato di ; Anna era stato in una città di sotto , e quando la casa , mi di , e mi di , di il signor Rochester ."
2031,"There might be some possible doubt about anything else, but that ribbon was charming.","Per tutto il resto avrebbe potuto sussistere ancora qualche dubbio, ma il vellutino era un incanto.","Se fosse stato possibile , per nulla , ma che il era un ’ impressione ."
2032,"""I do indeed, sir.""","— Sì che lo credo, signore.","— Sì , signore , signore ."
2033,CHAPTER IX.,CAPITOLO IX.,IX
2034,"Well, what is it ?'",Che cos’ha?,E che cosa c ’ è ?
2035,"'Well, let us grant that electricity and heat are one and the same, but can we substitute the one quantity for the other in solving an equation? No.","«E va bene, l’elettricità e il calore sono una cosa sola; ma è possibile, per risolvere un problema, porre in un’equazione una grandezza in luogo di un’altra?","— Su , andiamo a che il fiume e la stessa cosa è un ’ altra parte , ma se ci sia un altro per la barca . — No , non ci ."
2036,He decided to go back to Petersburg and see his wife.,Aleksej Aleksandrovic decise di andare a Pietroburgo e di vedere la moglie.,Egli andò a Pietroburgo e a Pietroburgo .
2037,A small marsh bird only diverted her attention for an instant.,Un piccolo uccello di palude non la distrasse che per un attimo.,Un ’ altra palude si solo per un attimo .
2038,"They spoke of jealousy as 'the demon.' 'Yes, what had you begun telling me about the Prince?","Chiamavano fra di loro “il diavolo” la gelosia. — Già, cosa avevi cominciato a dire del principe?","— la gelosia di la coscienza — disse il « Sì , che cosa avete detto a me ?"
2039,"I remember his coming to me and weeping (what poetry and high ideals you were bound up with in his mind!), and I know that the longer he lived with you the higher you rose in his esteem.",Mi ricordo il tempo in cui veniva a casa mia e parlando di te si commuoveva; e a quale poetica altezza ti trovavi tu per lui; e io so che più egli viveva con te e più in alto tu salivi per lui.,"Mi ricordo a me e che cosa e che i suoi sentimenti e che vi di nuovo a quel momento , mi più che vi ."
2040,No thank you. No introductions are needed to enable one to die!,"No, vi ringrazio; per morire non c’è bisogno di raccomandazioni.","No , non vi è stato necessario che si può essere per un ’ altra cosa ."
2041,"We had one dangerous place to pass, and our guide told us if there were more wolves in the country we should find them there; and this was a small plain, surrounded with woods on every side, and a long, narrow defile, or lane, which we were to pass to get through the wood, and then we should come to the village where we were to lodge.","Era questo luogo una piccola pianura circondata di boschi da tutti i lati, che metteva entro una angusta gola, donde dovevamo passare per uscire della foresta, che ci avrebbe di poi condotti al villaggio ove dovevamo pernottare. Prima di arrivare al tristo sito indicatoci dovevasi entrare in un bosco, ove ci trovammo mezz’ora prima di sera; poco dopo il tramonto eravamo nella pianura.","Ci avevamo un po ’ di miglia , e la nostra nostra nave se non ci fosse più di più grande , se ci fosse la campagna ; e ciò che ci a , e che ci eravamo , e che ci eravamo in mezzo a lungo tempo , e che ci eravamo , a , e che ci eravamo in mezzo a , e ci eravamo per , e ci eravamo di di là per la strada ."
