,Source,Expected,Predicted
1583,"I observed also that there was a place at the farther side of it that went in further, but was so low that it required me to creep upon my hands and knees to go into it, and whither it went I knew not; so, having no candle, I gave it over for that time, but resolved to go again the next day provided with candles and a tinder-box, which I had made of the lock of one of the muskets, with some wildfire in the pan.","Osservai parimente un canto di essa che andava più in là, ma sì basso che mi obbligò a mettermi carpone per introdurmivi, nè potei comprendere ove andasse a riuscire. Non avendo pertanto una candela con me differii di meglio osservarla ad un’altra volta, risoluto per altro di tornar quivi nel dì seguente, munito di candele e d’un acciarino che mi avea fatto con un cattivo focone di moschetto.","Notai pure , oltre ogni sito lontano , fu una parte più lontana di essa che si in più bassa , e che per dir vero mi si diede dentro le mani , poi , poi , camminando giù per le mani e , non sapeva dir vero , perchè , non fui a prendere la candela per la notte , mi diedi a prendere un ’ altra candela nelle candele , e a prendere una padella con la quale di là feci la padella ."
1584,"What aim, what purpose, what ambition in life have you now?""","Insomma, qual'è lo scopo della vostra vita?","Che cosa vi è accaduto , che cosa avete ora l ' ambizione ?"
1585,"And there is nothing wastes so rapidly as liberality, for even whilst you exercise it you lose the power to do so, and so become either poor or despised, or else, in avoiding poverty, rapacious and hated.","E non ci è cosa che consumi sé stessa quanto la liberalità: la quale mentre che tu usi, perdi la facultà di usarla; e diventi, o povero e contennendo, o, per fuggire la povertà, rapace et odioso.","E non v ’ è nulla di simile al di questo , perchè , in poi si possa perdere sempre reputazione , e vi si trova o male o male o l ' una o l ' altro , o l ' altro non si ."
1586,It was quite pretty to hear them.,Una delizia a sentirli.,È molto bella .
1587,"In town he always seemed restless and on his guard, as if afraid lest some one should insult him or, worse still, her.","In città, invece, sembrava continuamente inquieto e guardingo, come se temesse che qualcuno non offendesse lui, ma soprattutto lei.","In città parve sempre inquieta e del suo padrone , come se qualcuno lo avesse voluto bene o meglio , tuttavia lo guardò ."
1588,"Answer: 'A chemist makes solutions which do not make anyone happy, but I have made a dissolution and made three people happy!'","Il monarca fa il cambio della guardia e di questo nessuno si avvantaggia ed io, invece, ho portato a termine un divorzio e tre persone ne trarranno vantaggio”.","Rispondetemi : ecco come quello che fa bene , ma io ho fatto una brillante , buona e via ”."
1589,But no one came upstairs and she heard voices below.,Ma nessuno saliva la scala e giù si sentivano delle voci.,Ma nessuno si udì di sopra e sentì delle voci .
1590,In reality that convinced 'Of course!' was merely the outcome of the repetition of a round of fancies and recollections similar to those he had already gone over dozens of times in the last hour.,"In realtà questo “s’intende” per lui persuasivo, non era che la conseguenza della ripetizione di un giro sempre identico di ricordi e di figurazioni attraverso il quale era già passato, diecine di volte, nello spazio di un’ora.","In realtà , questa spiegazione — era soltanto un ’ impressione della musica di per i ricordi e i ricordi di pensieri in quei momenti noti di prima , nel momento in cui si era messa in attesa ."
1591,"I will not blame the course taken by the king, because, wishing to get a foothold in Italy, and having no friends there—seeing rather that every door was shut to him owing to the conduct of Charles—he was forced to accept those friendships which he could get, and he would have succeeded very quickly in his design if in other matters he had not made some mistakes.","Io non voglio biasimare questo partito preso dal re; perché, volendo cominciare a mettere uno piè in Italia, e non avendo in questa provincia amici, anzi sendoli, per li portamenti del re Carlo, serrate tutte le porte, fu forzato prendere quelle amicizie che poteva: e sarebbeli riuscito el partito ben preso, quando nelli altri maneggi non avessi fatto errore alcuno.","Io non farò la colpa da il re , perché , per essere el regno di Francia , e avendo avuto con Italia alcuno che vi fosse suto suto suto suto meno ; in quella sua quarta volta , per non vedere quelle cagioni della possessione , fu subito che si e si sarebbe subito , se si fussi subito disposto a fare in uno stato , e non si sarebbe messo in modo necessario fare ."
1592,"Well, supposing the best: that none of the other children die, and that I somehow succeed in bringing them up; at the very best they will only escape being ne'er-do-wells.","Ma via, pensiamo a qualcosa di più felice: di bambini non ne moriranno più e io in qualche modo li educherò. Nel caso migliore non saranno dei furfanti, ecco.","E ammettiamo che il meglio : non c ’ è altro che i bambini sono tutti i bambini , e questo modo in loro ; il più è solo che la sola cosa può col solo essere l ’ altro ."
1593,In the translucent stillness of the morning the slightest sounds were audible.,Nel silenzio trasparente del mattino si udivano i suoni più sottili.,I crostini nel sentir la profonda delle risate .
1594,We began to understand the sufferings of the Babes in the Wood.,E allora comprendemmo le sofferenze dei bambini smarriti nel bosco.,""" Cominciarono a capire le sofferenze della , quando Wood ci rispose :"
1595,"What does he know of love for children, – of my love for Serezha whom I have given up for his sake?","Cosa capisce lui dell’amore per i bambini, del mio amore per Serëza, che ho sacrificato per lui?","Che cosa lo conosce per i bambini , il mio amore per Serëza , il cui io ho preso per l ’ amore ?"
1596,"'Yes, that goes without saying,' replied the celebrity, and again looked at his watch. 'Excuse me, has the bridge over the Yauza been repaired, or has one still to drive round?' he asked.","— Già, s’intende — rispose il medico famoso, dopo aver guardato di nuovo l’orologio. — Ditemi, vi prego, è stato rimesso il ponte Jauzskij o bisogna ancora fare il giro? — chiese. — Ah, è a posto.","— Sì , questo se non va — rispose il medico famoso , e , guardando di nuovo l ’ orologio . — Scusate , il ponte è ancora là , o no , è ancora in piedi per andare ."
1597,"""Filippov, Bakery...""","Filippov, ciambelle...","— , ...."
1598,"'What did they live on?' said Alice, who always took a great interest in questions of eating and drinking.","— Che cosa mangiavano? — domandò Alice, la quale s'interessava sempre molto al mangiare e al bere.","— Che cosa mai fanno ? — domandò Alice , che sempre più interessante nel più interessante e ."
1599,"'It is all very beautiful,' thought Kitty as she heard these words, 'and could not be different.' And a smile of joy, which involuntarily communicated itself to all who regarded her, shone on her radiant face.","“Tutto questo è molto bello — pensava Kitty ascoltando le parole — tutto questo non potrebbe essere diversamente” e un sorriso di gioia, che si comunicava involontariamente a tutti quelli che la guardavano, le splendeva sul viso luminoso.","“ Tutto è bello — pensò Kitty , come queste parole — e non si può essere un ’ altra gioia ”. E a un sorriso di gioia , il quale si era comunicata a lei ."
1600,"""I do not speak to the feeble, or think of them: I address only such as are worthy of the work, and competent to accomplish it.""","— Non parlo dei deboli, non ci penso neppure; parlo di quelli che sono degni del compito e capaci di compierlo.","— Non voglio parlare dei buoni consigli , né le fate ; vedo che le cose sieno inferiori e forse anche voi è sempre utile ."
1601,'I wrote both to you and to Sergius Ivanich that I do not know you and do not wish to know you.,— Io ho scritto a voi e a Sergej Ivanyc che non vi conosco e non voglio conoscervi.,— Ho scritto per voi e per te — disse Sergej Ivanovic — che non so e non voglio sapere .
1602,"It is rumoured in the town that once, many years ago, a boy appeared who really never had done these things - or at all events, which was all that was required or could be expected, had never been known to do them - and thus won the crown of glory.","Corre voce nella città che una volta, molti anni fa, apparve un ragazzo che non aveva commesso nessuna di queste cose — o che, a ogni modo, non si sapeva le avesse mai commesse, giacchè era questa la condizione richiesta — e che conquistò la gloriosa palma.","È in città , molti anni prima , molti anni fa , una cosa strana , che non aveva mai avuto in questi casi , che tutto questo era necessario o non si poteva mai sapere , che la corona del , e così bene la corona degli ."
1603,"I reflected that I had every other known malady in the pharmacology, and I grew less selfish, and determined to do without housemaid's knee.","Pensai che avevo tutte le malattie note in farmacologia, e divenni meno egoista, e risolsi di fare a meno del ginocchio della lavandaia.","che mi ero impossessata della , e non vi sentivo che vi sia né calma , né sulla lavandaia di tasca ."
1604,"The smart maid had to go to her mistress, and Annushka remained with Dolly.",La cameriera elegante era richiesta dalla signora e Annuška rimase con Dar’ja Aleksandrovna.,"La cameriera aveva andare alla cameriera , e Annuška rimase lì accanto a Dolly ."
1605,"Especially, there is the education which he lacks.'",Perché ciò che più conta è la cultura che lui non ha.,Alle persone che la cultura è molto di .
1606,"'Of course he feels so, but won't own up,' said Katavasov, and burst out laughing.","— Sicuro che ce l’ha, ma non lo confessa! — disse Katavasov e prese a ridere forte.","— S ’ intende , egli si sente , ma non va ’ via — disse Katavasov , e , ridendo ."
1607,'Then why did you marry?,— Allora perché ti sei sposato?,— E perché vi avevate sposare ?
1608,"For myself, I am fond of locks. They pleasantly break the monotony of the pull.","Io, per esempio, ho una passione per le chiuse, che rompono piacevolmente la monotonia del ritmo del remo.","Per me , io voglio bene le chiuse , sono spesso sulle guance dell ' uniformità della calma ."
